Produto,Tipo,index,Marca1/Preço1,Marca2/Preço2,Marca3/Preço3,Total,Media,Quantidade/Int,Total/Int
QUEIJO MUSSARELA FAT. (1kg),marca,51,Saboroso,Quero,Total,Media,Quantidade,TOTAL,
,,51,42.49,42.49,42.49,127.47,42.49,0.5,21.245
,,53,,,Total,Media,Quantidade,TOTAL,530.7516667
,,53,,,,,,,
SABÃO EM PÓ (400g),marca,55,Tixan Ypê,Brilhante,Total,Media,Quantidade,TOTAL,
,,55,7.59,7.99,8.99,24.57,8.19,4,32.76
SABÃO EM BARRA (unid.),marca,57,Ypê,Minuano,Total,Media,Quantidade,TOTAL,
,,57,17.19,17.19,17.15,51.53,17.17666667,15,257.65
ÁGUA SANITÁRIA (1L),marca,59,Ypê,Super Globo ,Total,Media,Quantidade,TOTAL,
,,59,4.39,3.89,3.89,12.17,4.056666667,2,8.113333333
DETERGENTE (500 ml),marca,61,Ypê,Minuano,Total,Media,Quantidade,TOTAL,
,,61,2.99,2.69,2.69,8.37,2.79,2,5.58
,,63,,,Total,Media,Quantidade,TOTAL,304.1033333
,,63,,,,,,,
PAPEL HIGIÊNICO (pac. 4 unid.),marca,65,Papoula,Zapel,Total,Media,Quantidade,TOTAL,
,,65,3.49,3.59,9.79,16.87,5.623333333,3,16.87
CREME DENTAL (tubo 90g),marca,67,Colgate,Sorriso,Total,Media,Quantidade,TOTAL,
,,67,5.49,4.99,,10.48,5.24,2,10.48
SABONETE (85g),marca,69,Lux,Palmolive,Total,Media,Quantidade,TOTAL,
,,69,3.89,4.89,2.79,11.57,3.856666667,10,38.56666667
DESODORANTE SPRAY (100ml),marca,71,Rexona,Monange ,Total,Media,Quantidade,TOTAL,
,,71,15.99,12.49,6.99,35.47,11.82333333,2,23.64666667
ABSORVENTE (pac. 8 unid.),marca,73,Sym,Intimus,Total,Media,Quantidade,TOTAL,
,,73,,,,,,,
Valor Total,marca,78,,,,Total,315.9633333,,928.6583333
