Produto,Tipo,Marca1/Preço1,Marca2/Preço2,Marca3/Preço3,Total,Media,Quantidade/Int,Total/Int
QUEIJO MUSSARELA FAT. (1kg),preço,"R$ 33,90","R$ 35,00","R$ 41,00","R$ 109,90","R$ 36,63",0.5,"R$ 18,32"
,,,,,Total,Media,Quantidade	,TOTAL
,,,,,,,,
SABÃO EM PÓ (500g),marca,Tixan Ypê,Brilhante,OMO,Total,Media,Quantidade	,TOTAL
SABÃO EM PÓ (500g),preço,"R$ 5,49","R$ 5,49","R$ 5,49","R$ 16,47","R$ 5,49",4,"R$ 21,96"
SABÃO EM BARRA (unid.),marca,Ypê,Minuano,xxxxxxx,Total,Media,Quantidade	,TOTAL
SABÃO EM BARRA (unid.),preço,"R$ 3,80","R$ 3,90",,"R$ 7,70","R$ 3,85",15,"R$ 57,75"
ÁGUA SANITÁRIA (1L),marca,Super globo,Tuff,Qboa,Total,Media,Quantidade	,TOTAL
ÁGUA SANITÁRIA (1L),preço,"R$ 2,69","R$ 2,80","R$ 2,69","R$ 8,18","R$ 2,73",2,"R$ 5,45"
DETERGENTE (500 ml),marca,Ypê,Minuano,Limpol,Total,Media,Quantidade	,TOTAL
DETERGENTE (500 ml),preço,"R$ 2,39","R$ 2,09","R$ 2,09","R$ 6,57","R$ 2,19",2,"R$ 4,38"
,,,,,Total,Media,Quantidade	,TOTAL
,,,,,,,,
PAPEL HIGIÊNICO (pac. 4 unid.),marca,Zapel,Valor,Personal,Total,Media,Quantidade	,TOTAL
PAPEL HIGIÊNICO (pac. 4 unid.),preço,"R$ 4,70","R$ 6,15","R$ 4,70","R$ 15,55","R$ 5,18",3,"R$ 15,55"
CREME DENTAL (tubo 90g),marca,Colgate,Sorriso,xxxxxxx,Total,Media,Quantidade	,TOTAL
CREME DENTAL (tubo 90g),preço,"R$ 4,98","R$ 2,89",,"R$ 7,87","R$ 3,94",2,"R$ 7,87"
SABONETE (90g),marca,BH,Palmolive,xxxxxxx,Total,Media,Quantidade	,TOTAL
SABONETE (90g),preço,"R$ 2,39","R$ 3,89",,"R$ 6,28","R$ 3,14",10,"R$ 31,40"
DESODORANTE SPRAY (100ml),marca,Rexona (Masc.),Monange (Fem.),xxxxxxx,Total,Media,Quantidade	,TOTAL
DESODORANTE SPRAY (100ml),preço,"R$ 13,40","R$ 13,40",,"R$ 26,80","R$ 13,40",2,"R$ 26,80"
ABSORVENTE (pac. 8 unid.),marca,Sym,Intimus,xxxxxxx,Total,Media,Quantidade	,TOTAL
ABSORVENTE (pac. 8 unid.),preço,,,,,,,
Valor Total,marca,,,,Total,"R$ 375,38",,"R$ 1.109,41"
